age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,major_por,WeekandEnd,WeirdDrinker
17,3,1,1,1,1,4,1,2,1,1,3,1.9459101490553128,10,13,13,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0.6931471805599453,0
21,4,4,1,3,2,3,3,2,1,1,5,0.0,9,12,12,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0.6931471805599453,0
18,2,2,1,2,0,4,4,4,1,3,3,2.4849066497880004,9,11,12,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1.3862943611198906,0
18,3,4,1,2,0,4,3,5,1,4,2,2.302585092994046,13,14,15,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1.6094379124341005,0
17,2,2,1,2,0,4,3,4,1,3,4,0.0,13,17,17,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1.3862943611198906,0
17,4,4,1,3,0,4,4,2,1,2,4,1.0986122886681098,12,15,15,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
18,4,2,1,2,0,4,2,2,1,1,3,0.0,14,17,17,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
21,1,1,2,2,2,5,3,3,5,2,4,3.0910424533583165,9,10,10,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,2.3978952727983707,1
20,1,1,2,3,0,3,2,2,1,3,3,2.19722457733622,11,15,15,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1.3862943611198906,0
19,4,4,1,1,1,3,2,5,4,4,5,1.791759469228055,9,10,11,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2.8332133440562166,0
17,3,2,1,2,0,4,4,4,1,2,5,2.3978952727983707,16,18,18,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
18,3,2,1,3,0,4,3,4,1,2,2,1.791759469228055,14,17,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1.0986122886681098,0
18,2,3,1,1,0,3,1,3,4,5,4,2.6390573296152584,13,14,14,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3.0445224377234235,0
19,2,1,1,1,0,5,3,4,1,4,4,2.3978952727983707,7,11,11,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1.6094379124341005,0
18,2,2,2,2,0,4,1,4,1,3,4,2.3978952727983707,14,17,17,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1.3862943611198906,0
20,1,0,2,1,1,5,3,1,1,1,5,1.791759469228055,8,10,10,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0.6931471805599453,0
18,3,2,1,2,0,3,1,2,1,2,1,1.6094379124341005,10,13,13,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1.0986122886681098,0
16,1,3,2,1,0,4,3,3,1,3,5,2.4849066497880004,10,11,11,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1.3862943611198906,0
16,2,2,2,2,0,4,4,4,1,1,5,0.0,12,12,12,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
15,1,1,1,1,1,4,1,3,1,1,2,1.9459101490553128,10,10,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.6931471805599453,0
15,3,3,2,1,0,5,4,4,2,3,5,1.6094379124341005,10,10,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.9459101490553128,0
16,2,3,2,2,0,4,5,2,1,2,5,0.0,16,17,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.0986122886681098,0
15,2,1,2,1,0,1,3,4,1,1,1,0.0,6,8,9,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.6931471805599453,0
16,4,4,1,2,0,5,3,2,1,3,2,1.791759469228055,10,11,11,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1.3862943611198906,0
16,1,2,1,3,0,4,4,3,1,1,5,0.0,10,11,11,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.6931471805599453,0
17,3,2,1,2,1,4,5,4,1,2,5,0.0,10,10,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1.0986122886681098,0
17,1,1,1,1,1,5,4,4,2,2,5,0.0,6,6,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.6094379124341005,0
15,4,4,2,1,0,1,5,1,3,5,5,0.0,13,14,14,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2.772588722239781,0
16,2,2,2,4,0,1,2,1,1,1,1,1.6094379124341005,10,9,11,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0.6931471805599453,0
15,1,1,2,2,0,5,4,3,1,2,4,0.0,10,10,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
15,1,1,2,1,1,4,4,3,1,2,2,1.6094379124341005,6,7,8,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1.0986122886681098,0
16,0,2,2,1,0,3,2,3,1,2,2,0.0,12,11,12,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1.0986122886681098,0
17,2,3,2,1,0,5,5,5,1,3,3,1.0986122886681098,10,11,12,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.3862943611198906,0
15,3,3,2,1,0,4,1,3,1,1,4,0.0,14,16,16,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.6931471805599453,0
16,1,1,2,2,0,5,4,5,4,5,3,0.0,7,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,3.0445224377234235,0
17,1,1,1,2,0,4,4,3,2,4,5,1.6094379124341005,8,9,9,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,2.19722457733622,0
15,4,1,1,2,0,5,3,4,1,2,2,0.0,12,13,14,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1.0986122886681098,0
15,4,1,1,2,0,5,3,4,1,2,2,2.0794415416798357,7,9,8,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1.0986122886681098,0
16,3,4,3,2,0,3,4,5,1,2,5,1.6094379124341005,9,10,11,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1.0986122886681098,0
15,1,1,4,2,0,5,4,5,2,4,4,2.19722457733622,7,9,9,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,2.19722457733622,0
15,3,3,1,2,0,5,3,3,1,1,5,0.0,11,11,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
17,2,1,3,1,0,5,5,5,5,5,3,2.19722457733622,8,10,9,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3.258096538021482,0
16,4,4,2,3,0,4,2,2,1,1,4,1.9459101490553128,16,16,17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.6931471805599453,0
15,1,2,2,1,0,5,1,2,1,1,1,1.3862943611198906,11,13,13,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.6931471805599453,0
16,2,3,3,2,0,4,5,4,1,2,1,1.0986122886681098,15,15,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
16,1,2,2,2,0,4,3,3,1,1,5,0.0,10,11,11,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.6931471805599453,0
16,2,2,3,2,0,4,4,5,1,1,4,1.6094379124341005,9,10,11,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.6931471805599453,0
16,1,2,1,3,1,1,3,2,1,2,4,0.0,10,8,8,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1.0986122886681098,0
16,1,2,1,3,1,1,3,2,1,2,4,1.3862943611198906,9,8,8,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1.0986122886681098,0
15,2,1,1,2,0,4,4,2,3,3,2,0.0,9,10,9,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,2.302585092994046,0
16,1,1,1,2,0,5,4,3,2,1,2,0.0,13,14,15,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.0986122886681098,0
17,1,2,1,1,0,5,5,5,5,5,3,1.6094379124341005,10,11,11,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,3.258096538021482,0
16,1,1,4,4,0,4,3,2,1,1,1,0.0,13,10,13,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0.6931471805599453,0
16,1,1,4,3,0,4,4,3,1,1,5,1.0986122886681098,10,9,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.6931471805599453,0
15,1,1,2,2,0,4,3,3,1,1,2,0.6931471805599453,11,10,11,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
16,1,1,2,1,0,4,2,2,4,3,2,0.0,13,12,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2.5649493574615367,0
15,1,1,3,2,0,4,2,1,1,2,2,0.0,13,14,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.0986122886681098,0
15,2,2,1,3,0,4,4,3,2,2,5,1.0986122886681098,14,11,12,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1.6094379124341005,0
16,1,1,2,1,0,3,4,4,3,4,5,1.9459101490553128,11,11,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2.5649493574615367,0
18,1,2,1,2,1,3,4,4,2,3,5,2.302585092994046,9,8,8,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1.9459101490553128,0
15,3,1,2,1,0,3,2,3,1,3,4,0.0,10,9,11,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1.3862943611198906,0
16,2,2,3,2,0,5,3,4,1,1,2,0.6931471805599453,14,13,14,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
15,2,2,3,1,0,4,3,3,1,2,4,0.6931471805599453,13,12,13,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1.0986122886681098,0
16,4,4,1,2,0,4,3,1,1,1,3,0.0,13,12,13,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0.6931471805599453,0
15,3,3,1,2,0,4,5,4,1,1,1,1.6094379124341005,13,12,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0.6931471805599453,0
16,2,2,2,2,1,4,4,4,2,3,5,1.0986122886681098,12,11,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.9459101490553128,0
16,2,2,3,1,0,4,3,2,1,1,4,0.0,14,14,16,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.6931471805599453,0
16,2,1,2,1,0,2,4,3,2,3,4,1.6094379124341005,10,8,10,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1.9459101490553128,0
15,1,3,3,1,0,4,2,4,3,5,3,1.0986122886681098,10,11,11,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,2.772588722239781,0
15,2,2,2,3,0,5,3,2,1,1,4,0.0,12,13,14,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.6931471805599453,0
16,2,1,1,1,0,5,4,3,1,1,5,1.0986122886681098,10,8,8,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0.6931471805599453,0
15,3,3,2,1,0,4,3,3,2,4,3,2.4849066497880004,12,10,11,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2.19722457733622,0
16,1,1,2,2,3,3,4,3,1,1,1,0.0,7,7,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.6931471805599453,0
17,2,2,1,1,0,4,5,3,1,1,5,1.6094379124341005,9,9,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.6931471805599453,0
19,2,3,1,1,1,4,4,4,1,1,2,0.0,9,9,10,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.6931471805599453,0
17,2,1,3,1,0,5,5,3,1,1,3,1.0986122886681098,9,10,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0.6931471805599453,0
15,1,1,2,1,0,5,2,1,1,3,4,0.0,9,10,9,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1.3862943611198906,0
16,2,2,3,2,0,3,4,5,1,2,1,0.6931471805599453,9,10,11,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.0986122886681098,0
16,2,2,1,1,0,4,3,4,1,2,1,1.9459101490553128,7,7,8,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1.0986122886681098,0
17,2,2,2,2,0,4,3,5,1,2,4,0.0,11,10,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
16,2,2,1,1,1,4,4,3,1,4,3,0.6931471805599453,9,10,10,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1.6094379124341005,0
18,3,2,2,3,2,3,3,2,1,1,2,1.9459101490553128,7,9,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.6931471805599453,0
19,1,1,1,3,1,5,3,1,1,1,3,1.9459101490553128,7,9,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0.6931471805599453,0
18,1,1,2,1,1,4,4,3,3,4,4,0.0,8,9,10,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,2.5649493574615367,0
18,1,1,2,1,1,3,2,3,1,1,2,1.6094379124341005,9,11,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6931471805599453,0
19,1,1,2,2,1,1,1,4,4,1,1,2.5649493574615367,7,8,9,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1.6094379124341005,1
16,2,2,1,2,0,3,3,2,1,1,3,1.0986122886681098,8,10,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.6931471805599453,0
17,0,1,2,1,0,2,4,4,3,5,5,1.791759469228055,9,9,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2.772588722239781,0
16,1,2,1,2,0,4,4,5,1,3,3,0.0,8,9,9,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1.3862943611198906,0
16,3,3,1,1,0,4,5,4,1,1,4,0.0,14,13,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.6931471805599453,0
16,1,1,1,1,0,4,4,4,2,2,4,1.0986122886681098,14,14,14,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1.6094379124341005,0
17,3,3,2,4,1,5,4,5,3,4,5,0.0,10,11,10,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,2.5649493574615367,0
16,2,1,1,2,0,5,3,3,1,1,1,0.0,14,13,14,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
16,2,2,1,1,0,4,2,5,1,2,5,0.0,17,16,16,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1.0986122886681098,0
17,1,2,1,1,1,5,3,5,5,5,1,2.5649493574615367,6,7,7,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3.258096538021482,0
16,4,3,1,1,0,4,2,5,1,5,5,2.19722457733622,14,12,13,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.791759469228055,0
17,2,2,3,4,1,1,3,5,3,5,3,1.0986122886681098,10,8,9,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,2.772588722239781,0
16,1,1,1,4,0,2,2,1,1,1,5,0.0,14,14,14,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0.6931471805599453,0
19,2,2,1,3,0,5,4,5,1,1,1,0.0,12,13,13,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0.6931471805599453,0
17,1,1,2,1,0,4,4,5,1,2,5,0.0,11,11,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1.0986122886681098,0
20,3,3,2,2,1,3,3,4,2,4,3,2.19722457733622,11,9,10,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2.19722457733622,0
17,1,1,1,3,0,4,3,3,1,1,3,0.0,11,11,10,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.6931471805599453,0
17,2,2,3,1,1,4,4,5,1,2,5,0.0,10,9,9,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1.0986122886681098,0
16,1,1,3,2,0,5,3,2,1,1,1,0.0,16,17,18,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.6931471805599453,0
17,2,2,2,2,0,5,3,2,1,1,1,0.0,15,17,17,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0.6931471805599453,0
17,1,0,2,2,0,4,4,5,1,1,4,0.6931471805599453,11,9,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0.6931471805599453,0
18,1,1,1,2,1,4,3,2,1,1,5,2.302585092994046,7,7,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0.6931471805599453,0
16,3,1,1,1,0,3,1,3,1,3,1,0.0,8,6,8,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1.3862943611198906,0
16,3,2,1,1,0,3,1,3,1,4,3,1.0986122886681098,7,6,7,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1.6094379124341005,0
18,1,1,2,2,0,2,3,5,1,4,3,2.19722457733622,9,8,10,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1.6094379124341005,0
16,4,4,1,2,0,4,3,3,2,3,2,0.0,14,16,16,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1.9459101490553128,0
16,1,2,2,1,0,5,4,5,1,4,2,0.0,14,14,15,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1.6094379124341005,0
18,2,4,1,2,1,2,3,2,1,3,1,2.19722457733622,8,5,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1.3862943611198906,0
16,2,1,2,2,0,5,2,1,1,1,2,0.0,8,7,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0.6931471805599453,0
16,1,1,3,2,0,4,3,2,1,3,5,1.9459101490553128,6,8,8,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1.3862943611198906,0
16,2,3,2,2,0,3,3,3,1,1,2,0.0,8,10,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0.6931471805599453,0
16,4,4,1,2,0,4,3,4,1,2,3,1.6094379124341005,8,8,8,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1.0986122886681098,0
18,4,4,1,4,0,5,5,5,5,5,5,1.0986122886681098,5,6,6,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,3.258096538021482,0
16,3,4,3,2,0,4,2,1,1,1,2,1.0986122886681098,7,9,8,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.6931471805599453,0
17,4,4,1,3,0,4,4,3,1,2,5,0.0,15,14,16,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0986122886681098,0
17,4,1,1,1,0,4,2,3,1,2,5,0.6931471805599453,13,14,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1.0986122886681098,0
16,2,2,4,3,0,5,1,3,2,2,3,0.0,10,9,10,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1.6094379124341005,0
17,2,2,1,1,0,5,1,3,1,2,5,1.791759469228055,9,9,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1.0986122886681098,0
16,4,4,2,1,0,5,1,3,1,2,5,0.6931471805599453,11,11,11,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1.0986122886681098,0
17,3,3,1,1,0,4,1,4,5,5,3,2.19722457733622,7,10,9,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,3.258096538021482,0
17,1,1,3,2,0,5,1,3,3,3,1,0.0,10,10,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2.302585092994046,0
16,2,1,2,2,0,4,2,2,1,4,5,1.0986122886681098,9,7,8,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1.6094379124341005,0
16,2,1,1,2,0,3,2,2,1,1,3,0.0,14,15,16,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0.6931471805599453,0
16,4,4,1,1,0,4,1,2,2,5,5,0.0,11,12,12,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,2.3978952727983707,0
15,1,2,3,2,0,5,5,5,1,3,5,2.4849066497880004,9,11,10,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1.3862943611198906,0
15,2,2,3,4,0,5,4,5,2,3,5,2.19722457733622,13,14,14,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1.9459101490553128,0
15,2,1,1,1,0,4,3,3,1,2,5,2.4849066497880004,12,13,12,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1.0986122886681098,0
16,2,2,1,3,0,4,3,3,2,2,5,1.0986122886681098,11,11,11,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1.6094379124341005,0
16,4,1,2,2,0,1,2,4,2,2,1,2.19722457733622,9,10,10,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1.6094379124341005,0
17,3,2,2,1,0,4,3,3,2,2,1,1.791759469228055,9,11,11,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1.6094379124341005,0
